,frame_id,angle,public,torque,speed,File,angle_range,labels
2366,1.48e+18,0.019198623,1,,,1479425559503221744.jpg,"(0.00366, 0.0197]",5
153,1.48e+18,-0.024434609,0,,,1479425448833950015.jpg,"(-0.0419, -0.0105]",3
1969,1.48e+18,-0.282775256,1,,,1479425539649870315.jpg,"(-0.879, -0.248]",0
1161,1.48e+18,0.405974703,1,,,1479425499242876246.jpg,"(0.24, 0.95]",9
3745,1.48e+18,0.001745329,1,,,1479425628465272691.jpg,"(-0.0105, 0.00366]",4
585,1.48e+18,0.337825845,1,,,1479425470437708967.jpg,"(0.24, 0.95]",9
4066,1.48e+18,-0.364618653,0,,,1479425644518207952.jpg,"(-0.879, -0.248]",0
5561,1.48e+18,-0.097728686,1,,,1479425719281213085.jpg,"(-0.248, -0.0977]",1
3904,1.48e+18,-0.094247781,1,,,1479425636416695942.jpg,"(-0.0977, -0.0419]",2
2692,1.48e+18,-0.041715018,0,,,1479425575806131381.jpg,"(-0.0419, -0.0105]",3
1659,1.48e+18,0.033161256,1,,,1479425524147065019.jpg,"(0.0197, 0.0492]",6
3294,1.48e+18,0.542005046,0,,,1479425605911340731.jpg,"(0.24, 0.95]",9
4919,1.48e+18,0.027613988,0,,,1479425687175552610.jpg,"(0.0197, 0.0492]",6
5230,1.48e+18,0.017453292,1,,,1479425702728134223.jpg,"(0.00366, 0.0197]",5
4389,1.48e+18,-0.8779006,0,,,1479425660670947901.jpg,"(-0.879, -0.248]",0
3572,1.48e+18,-0.446455175,1,,,1479425619813799830.jpg,"(-0.879, -0.248]",0
3253,1.48e+18,0.46335473,0,,,1479425603861043610.jpg,"(0.24, 0.95]",9
4084,1.48e+18,-0.248978298,1,,,1479425645418281200.jpg,"(-0.879, -0.248]",0
2475,1.48e+18,0.027925268,1,,,1479425564954187846.jpg,"(0.0197, 0.0492]",6
3537,1.48e+18,-0.396904903,0,,,1479425618063546148.jpg,"(-0.879, -0.248]",0
3795,1.48e+18,0.068067841,0,,,1479425630965714837.jpg,"(0.0492, 0.104]",7
4415,1.48e+18,-0.324911737,1,,,1479425661971113762.jpg,"(-0.879, -0.248]",0
2115,1.48e+18,0.027925268,1,,,1479425546951039456.jpg,"(0.0197, 0.0492]",6
3054,1.48e+18,0.231150707,0,,,1479425593909399957.jpg,"(0.104, 0.24]",8
4218,1.48e+18,0.599898644,0,,,1479425652119586767.jpg,"(0.24, 0.95]",9
4526,1.48e+18,0.019198623,0,,,1479425667522142216.jpg,"(0.00366, 0.0197]",5
1088,1.48e+18,-0.170799931,0,,,1479425495592139998.jpg,"(-0.248, -0.0977]",1
3301,1.48e+18,0.533554121,0,,,1479425606261421713.jpg,"(0.24, 0.95]",9
2673,1.48e+18,-0.351950861,1,,,1479425574855956462.jpg,"(-0.879, -0.248]",0
909,1.48e+18,0.078057183,0,,,1479425486640484151.jpg,"(0.0492, 0.104]",7
5048,1.48e+18,-0.012217305,1,,,1479425693626739842.jpg,"(-0.0419, -0.0105]",3
5006,1.48e+18,0.001745329,1,,,1479425691526291607.jpg,"(-0.0105, 0.00366]",4
3851,1.48e+18,0.057212833,0,,,1479425633766237066.jpg,"(0.0492, 0.104]",7
3456,1.48e+18,0.077536326,0,,,1479425614012824925.jpg,"(0.0492, 0.104]",7
3190,1.48e+18,-0.305449883,1,,,1479425600711129782.jpg,"(-0.879, -0.248]",0
3151,1.48e+18,-0.223280828,1,,,1479425598760130937.jpg,"(-0.248, -0.0977]",1
3040,1.48e+18,0.122173049,0,,,1479425593209148024.jpg,"(0.104, 0.24]",8
4673,1.48e+18,0.005429658,1,,,1479425674873443236.jpg,"(0.00366, 0.0197]",5
831,1.48e+18,0.005235988,1,,,1479425482739811890.jpg,"(0.00366, 0.0197]",5
4991,1.48e+18,0.001745329,1,,,1479425690776186895.jpg,"(-0.0105, 0.00366]",4
3418,1.48e+18,-0.336961698,1,,,1479425612112428473.jpg,"(-0.879, -0.248]",0
2802,1.48e+18,0.225147471,0,,,1479425581307098722.jpg,"(0.104, 0.24]",8
2419,1.48e+18,0.020943951,0,,,1479425562153765716.jpg,"(0.0197, 0.0492]",6
347,1.48e+18,0.019198623,0,,,1479425458535558462.jpg,"(0.00366, 0.0197]",5
888,1.48e+18,-0.059341196,1,,,1479425485590295391.jpg,"(-0.0977, -0.0419]",2
4603,1.48e+18,0.015707964,1,,,1479425671372867909.jpg,"(0.00366, 0.0197]",5
4892,1.48e+18,-0.06605967,0,,,1479425685825434028.jpg,"(-0.0977, -0.0419]",2
5367,1.48e+18,0.012217305,0,,,1479425709579563169.jpg,"(0.00366, 0.0197]",5
2928,1.48e+18,0.076430704,1,,,1479425587608210821.jpg,"(0.0492, 0.104]",7
5452,1.48e+18,-0.1134464,0,,,1479425713830095612.jpg,"(-0.248, -0.0977]",1
21,1.48e+18,-0.033669147,1,,,1479425442232828524.jpg,"(-0.0419, -0.0105]",3
2608,1.48e+18,-0.089011788,1,,,1479425571605427423.jpg,"(-0.0977, -0.0419]",2
5540,1.48e+18,-0.146607652,0,,,1479425718231023387.jpg,"(-0.248, -0.0977]",1
2156,1.48e+18,0.0,0,,,1479425549001436173.jpg,"(-0.0105, 0.00366]",4
4204,1.48e+18,0.263016366,1,,,1479425651419356810.jpg,"(0.24, 0.95]",9
1809,1.48e+18,-0.261086324,1,,,1479425531648447640.jpg,"(-0.879, -0.248]",0
356,1.48e+18,0.080285147,1,,,1479425458985707633.jpg,"(0.0492, 0.104]",7
2221,1.48e+18,0.249582082,1,,,1479425552251987581.jpg,"(0.24, 0.95]",9
4951,1.48e+18,-0.010471975,1,,,1479425688775889521.jpg,"(-0.0419, -0.0105]",3
4866,1.48e+18,-0.053005501,0,,,1479425684525110534.jpg,"(-0.0977, -0.0419]",2
1231,1.48e+18,-0.015707964,0,,,1479425502743334729.jpg,"(-0.0419, -0.0105]",3
166,1.48e+18,-0.019198623,1,,,1479425449483987552.jpg,"(-0.0419, -0.0105]",3
5257,1.48e+18,-0.013962634,0,,,1479425704078519090.jpg,"(-0.0419, -0.0105]",3
4399,1.48e+18,-0.461504584,0,,,1479425661170958927.jpg,"(-0.879, -0.248]",0
44,1.48e+18,-0.039941745,0,,,1479425443382879593.jpg,"(-0.0419, -0.0105]",3
1968,1.48e+18,-0.271363577,1,,,1479425539599674596.jpg,"(-0.879, -0.248]",0
4726,1.48e+18,0.099483766,1,,,1479425677523875634.jpg,"(0.0492, 0.104]",7
2219,1.48e+18,0.249582082,1,,,1479425552152017500.jpg,"(0.24, 0.95]",9
3893,1.48e+18,-0.045270259,0,,,1479425635866644995.jpg,"(-0.0977, -0.0419]",2
506,1.48e+18,0.0990313,0,,,1479425466486985077.jpg,"(0.0492, 0.104]",7
4049,1.48e+18,-0.471347527,0,,,1479425643667972666.jpg,"(-0.879, -0.248]",0
877,1.48e+18,-0.068067841,0,,,1479425485040288322.jpg,"(-0.0977, -0.0419]",2
5372,1.48e+18,0.010526082,1,,,1479425709829618424.jpg,"(0.00366, 0.0197]",5
3720,1.48e+18,0.078539819,0,,,1479425627215115880.jpg,"(0.0492, 0.104]",7
1489,1.48e+18,-0.003490658,0,,,1479425515645577335.jpg,"(-0.0105, 0.00366]",4
3881,1.48e+18,-0.034906585,1,,,1479425635266628551.jpg,"(-0.0419, -0.0105]",3
2335,1.48e+18,-0.029670598,0,,,1479425557952970468.jpg,"(-0.0419, -0.0105]",3
4619,1.48e+18,0.008726646,0,,,1479425672173038481.jpg,"(0.00366, 0.0197]",5
3426,1.48e+18,-0.317145186,0,,,1479425612512480180.jpg,"(-0.879, -0.248]",0
2484,1.48e+18,0.063031836,1,,,1479425565404281926.jpg,"(0.0492, 0.104]",7
1304,1.48e+18,-0.216920753,0,,,1479425506394035143.jpg,"(-0.248, -0.0977]",1
2488,1.48e+18,0.009435842,0,,,1479425565604325171.jpg,"(0.00366, 0.0197]",5
2297,1.48e+18,0.050614547,0,,,1479425556052628274.jpg,"(0.0492, 0.104]",7
894,1.48e+18,-0.059341196,1,,,1479425485890414046.jpg,"(-0.0977, -0.0419]",2
5365,1.48e+18,0.013962634,0,,,1479425709479469461.jpg,"(0.00366, 0.0197]",5
2279,1.48e+18,0.071558498,1,,,1479425555152467766.jpg,"(0.0492, 0.104]",7
1096,1.48e+18,-0.269281596,1,,,1479425495992202068.jpg,"(-0.879, -0.248]",0
4608,1.48e+18,0.013962634,0,,,1479425671622828825.jpg,"(0.00366, 0.0197]",5
922,1.48e+18,0.297378126,1,,,1479425487290579338.jpg,"(0.24, 0.95]",9
5543,1.48e+18,-0.143433602,0,,,1479425718380976608.jpg,"(-0.248, -0.0977]",1
5055,1.48e+18,-0.019198623,0,,,1479425693976811744.jpg,"(-0.0419, -0.0105]",3
5181,1.48e+18,0.010471975,1,,,1479425700277896172.jpg,"(0.00366, 0.0197]",5
952,1.48e+18,0.466555544,0,,,1479425488790882080.jpg,"(0.24, 0.95]",9
3051,1.48e+18,0.15009579,1,,,1479425593759336228.jpg,"(0.104, 0.24]",8
2700,1.48e+18,0.009252611,0,,,1479425576206202736.jpg,"(0.00366, 0.0197]",5
3466,1.48e+18,0.197222203,1,,,1479425614512992309.jpg,"(0.104, 0.24]",8
1177,1.48e+18,0.389136917,1,,,1479425500042972444.jpg,"(0.24, 0.95]",9
355,1.48e+18,0.080285147,0,,,1479425458935565509.jpg,"(0.0492, 0.104]",7
1917,1.48e+18,-0.13426515,0,,,1479425537049360467.jpg,"(-0.248, -0.0977]",1
1054,1.48e+18,-0.027399522,0,,,1479425493891816459.jpg,"(-0.0419, -0.0105]",3
1173,1.48e+18,0.429351002,0,,,1479425499842883433.jpg,"(0.24, 0.95]",9
4092,1.48e+18,-0.157079637,0,,,1479425645818426608.jpg,"(-0.248, -0.0977]",1
683,1.48e+18,0.055507015,1,,,1479425475338512029.jpg,"(0.0492, 0.104]",7
20,1.48e+18,-0.041158639,1,,,1479425442182761838.jpg,"(-0.0419, -0.0105]",3
5417,1.48e+18,-0.059341196,1,,,1479425712079968624.jpg,"(-0.0977, -0.0419]",2
4295,1.48e+18,0.174385892,0,,,1479425655970155876.jpg,"(0.104, 0.24]",8
5491,1.48e+18,-0.111725092,1,,,1479425715780534606.jpg,"(-0.248, -0.0977]",1
3831,1.48e+18,0.082734614,0,,,1479425632766116785.jpg,"(0.0492, 0.104]",7
4254,1.48e+18,0.901995147,1,,,1479425653919765057.jpg,"(0.24, 0.95]",9
5517,1.48e+18,-0.132910088,0,,,1479425717080905661.jpg,"(-0.248, -0.0977]",1
1428,1.48e+18,0.008304676,1,,,1479425512594940222.jpg,"(0.00366, 0.0197]",5
1174,1.48e+18,0.429351002,0,,,1479425499892913138.jpg,"(0.24, 0.95]",9
1255,1.48e+18,-0.254818082,1,,,1479425503943601323.jpg,"(-0.879, -0.248]",0
4282,1.48e+18,0.355276744,0,,,1479425655319982320.jpg,"(0.24, 0.95]",9
1706,1.48e+18,0.095708032,0,,,1479425526497552327.jpg,"(0.0492, 0.104]",7
5429,1.48e+18,-0.055850536,0,,,1479425712679993379.jpg,"(-0.0977, -0.0419]",2
3064,1.48e+18,0.325843309,0,,,1479425594409319608.jpg,"(0.24, 0.95]",9
3750,1.48e+18,0.001925519,1,,,1479425628715417919.jpg,"(-0.0105, 0.00366]",4
1086,1.48e+18,-0.145795184,0,,,1479425495492143049.jpg,"(-0.248, -0.0977]",1
2819,1.48e+18,0.092502452,0,,,1479425582157294564.jpg,"(0.0492, 0.104]",7
5331,1.48e+18,0.040813314,1,,,1479425707779175763.jpg,"(0.0197, 0.0492]",6
1419,1.48e+18,-0.105746774,1,,,1479425512144848452.jpg,"(-0.248, -0.0977]",1
5302,1.48e+18,0.008726646,1,,,1479425706328947387.jpg,"(0.00366, 0.0197]",5
4481,1.48e+18,-0.005520189,1,,,1479425665271729300.jpg,"(-0.0105, 0.00366]",4
1821,1.48e+18,-0.335282386,1,,,1479425532248526864.jpg,"(-0.879, -0.248]",0
4651,1.48e+18,0.050614547,0,,,1479425673773245734.jpg,"(0.0492, 0.104]",7
1655,1.48e+18,0.031415928,1,,,1479425523947001910.jpg,"(0.0197, 0.0492]",6
548,1.48e+18,0.330922151,1,,,1479425468587327535.jpg,"(0.24, 0.95]",9
3940,1.48e+18,-0.029000781,1,,,1479425638217015931.jpg,"(-0.0419, -0.0105]",3
5096,1.48e+18,0.034882849,0,,,1479425696027169357.jpg,"(0.0197, 0.0492]",6
1352,1.48e+18,-0.225147471,1,,,1479425508794406620.jpg,"(-0.248, -0.0977]",1
4355,1.48e+18,-0.370550481,0,,,1479425658970581342.jpg,"(-0.879, -0.248]",0
512,1.48e+18,0.133257979,0,,,1479425466787107269.jpg,"(0.104, 0.24]",8
1057,1.48e+18,-0.013962634,0,,,1479425494041773250.jpg,"(-0.0419, -0.0105]",3
3714,1.48e+18,0.083362077,1,,,1479425626915051213.jpg,"(0.0492, 0.104]",7
258,1.48e+18,-0.055850536,1,,,1479425454084836219.jpg,"(-0.0977, -0.0419]",2
1720,1.48e+18,0.143116996,0,,,1479425527197682201.jpg,"(0.104, 0.24]",8
5398,1.48e+18,-0.041657656,0,,,1479425711129752460.jpg,"(-0.0419, -0.0105]",3
2610,1.48e+18,-0.083052378,0,,,1479425571705419395.jpg,"(-0.0977, -0.0419]",2
3567,1.48e+18,-0.553502731,1,,,1479425619563724027.jpg,"(-0.879, -0.248]",0
3035,1.48e+18,0.108070598,0,,,1479425592959111841.jpg,"(0.104, 0.24]",8
104,1.48e+18,-0.089011788,1,,,1479425446383424337.jpg,"(-0.0977, -0.0419]",2
5126,1.48e+18,0.0,1,,,1479425697527421562.jpg,"(-0.0105, 0.00366]",4
4148,1.48e+18,-0.029670598,1,,,1479425648618857163.jpg,"(-0.0419, -0.0105]",3
1043,1.48e+18,0.012217305,0,,,1479425493341699650.jpg,"(0.00366, 0.0197]",5
235,1.48e+18,0.031599688,0,,,1479425452934601849.jpg,"(0.0197, 0.0492]",6
2507,1.48e+18,0.022689281,0,,,1479425566554476305.jpg,"(0.0197, 0.0492]",6
448,1.48e+18,0.024434609,1,,,1479425463586548994.jpg,"(0.0197, 0.0492]",6
2788,1.48e+18,0.303687304,1,,,1479425580607062717.jpg,"(0.24, 0.95]",9
4914,1.48e+18,0.001745329,0,,,1479425686925549187.jpg,"(-0.0105, 0.00366]",4
1039,1.48e+18,0.005235988,0,,,1479425493141596561.jpg,"(0.00366, 0.0197]",5
1854,1.48e+18,-0.756200214,0,,,1479425533898746577.jpg,"(-0.879, -0.248]",0
5081,1.48e+18,-0.000764571,0,,,1479425695277019740.jpg,"(-0.0105, 0.00366]",4
1937,1.48e+18,-0.287715938,1,,,1479425538049578178.jpg,"(-0.879, -0.248]",0
803,1.48e+18,-0.00996572,1,,,1479425481339600229.jpg,"(-0.0105, 0.00366]",4
4109,1.48e+18,-0.058471964,1,,,1479425646668586849.jpg,"(-0.0977, -0.0419]",2
2666,1.48e+18,-0.387463093,0,,,1479425574505920417.jpg,"(-0.879, -0.248]",0
1356,1.48e+18,-0.225421477,0,,,1479425508994415680.jpg,"(-0.248, -0.0977]",1
929,1.48e+18,0.412862055,0,,,1479425487640779242.jpg,"(0.24, 0.95]",9
4283,1.48e+18,0.334521237,1,,,1479425655369958819.jpg,"(0.24, 0.95]",9
3691,1.48e+18,0.104105134,0,,,1479425625764815031.jpg,"(0.104, 0.24]",8
3801,1.48e+18,0.075049154,0,,,1479425631265767802.jpg,"(0.0492, 0.104]",7
4927,1.48e+18,-0.008726646,0,,,1479425687575619264.jpg,"(-0.0105, 0.00366]",4
900,1.48e+18,-0.050821854,1,,,1479425486190451995.jpg,"(-0.0977, -0.0419]",2
4848,1.48e+18,-0.108298449,0,,,1479425683624969375.jpg,"(-0.248, -0.0977]",1
3531,1.48e+18,-0.375989903,1,,,1479425617763376004.jpg,"(-0.879, -0.248]",0
141,1.48e+18,-0.023996907,0,,,1479425448233780330.jpg,"(-0.0419, -0.0105]",3
4143,1.48e+18,-0.045378562,0,,,1479425648368774825.jpg,"(-0.0977, -0.0419]",2
1908,1.48e+18,-0.113568391,0,,,1479425536599350381.jpg,"(-0.248, -0.0977]",1
3284,1.48e+18,0.503623021,1,,,1479425605411304880.jpg,"(0.24, 0.95]",9
270,1.48e+18,-0.001386164,1,,,1479425454684962544.jpg,"(-0.0105, 0.00366]",4
2028,1.48e+18,0.483456194,0,,,1479425542600251916.jpg,"(0.24, 0.95]",9
3005,1.48e+18,0.074318447,1,,,1479425591458842126.jpg,"(0.0492, 0.104]",7
756,1.48e+18,-0.353032975,1,,,1479425478989147766.jpg,"(-0.879, -0.248]",0
4791,1.48e+18,0.031415928,1,,,1479425680774422428.jpg,"(0.0197, 0.0492]",6
852,1.48e+18,0.013750491,0,,,1479425483789997770.jpg,"(0.00366, 0.0197]",5
3076,1.48e+18,0.245763267,0,,,1479425595009405974.jpg,"(0.24, 0.95]",9
3411,1.48e+18,-0.377195677,1,,,1479425611762385116.jpg,"(-0.879, -0.248]",0
2854,1.48e+18,0.122173049,0,,,1479425583907575193.jpg,"(0.104, 0.24]",8
3386,1.48e+18,-0.2372865,0,,,1479425610512191952.jpg,"(-0.248, -0.0977]",1
2772,1.48e+18,0.2799702,1,,,1479425579806847685.jpg,"(0.24, 0.95]",9
4960,1.48e+18,-0.004404664,1,,,1479425689225922021.jpg,"(-0.0105, 0.00366]",4
369,1.48e+18,0.241123556,0,,,1479425459636465071.jpg,"(0.24, 0.95]",9
3342,1.48e+18,0.207920175,0,,,1479425608311802693.jpg,"(0.104, 0.24]",8
4146,1.48e+18,-0.039077947,1,,,1479425648518965614.jpg,"(-0.0419, -0.0105]",3
744,1.48e+18,-0.374136459,1,,,1479425478389110771.jpg,"(-0.879, -0.248]",0
1920,1.48e+18,-0.090681071,1,,,1479425537199312647.jpg,"(-0.0977, -0.0419]",2
688,1.48e+18,0.040054151,0,,,1479425475588609769.jpg,"(0.0197, 0.0492]",6
160,1.48e+18,-0.020943951,1,,,1479425449183978806.jpg,"(-0.0419, -0.0105]",3
1849,1.48e+18,-0.731245375,1,,,1479425533648805249.jpg,"(-0.879, -0.248]",0
2033,1.48e+18,0.474223377,0,,,1479425542850376607.jpg,"(0.24, 0.95]",9
2967,1.48e+18,0.100459281,1,,,1479425589558423932.jpg,"(0.0492, 0.104]",7
2532,1.48e+18,-0.00866169,0,,,1479425567805387265.jpg,"(-0.0105, 0.00366]",4
1687,1.48e+18,0.055850536,0,,,1479425525547196977.jpg,"(0.0492, 0.104]",7
2031,1.48e+18,0.479965538,1,,,1479425542750388246.jpg,"(0.24, 0.95]",9
13,1.48e+18,-0.054105207,0,,,1479425441832816004.jpg,"(-0.0977, -0.0419]",2
1810,1.48e+18,-0.279810604,1,,,1479425531698403977.jpg,"(-0.879, -0.248]",0
2535,1.48e+18,-0.013615061,1,,,1479425567954788167.jpg,"(-0.0419, -0.0105]",3
4763,1.48e+18,0.003490658,1,,,1479425679374174542.jpg,"(-0.0105, 0.00366]",4
4156,1.48e+18,-0.057595864,0,,,1479425649018930716.jpg,"(-0.0977, -0.0419]",2
4741,1.48e+18,0.03017581,1,,,1479425678274060219.jpg,"(0.0197, 0.0492]",6
4438,1.48e+18,-0.0977412,0,,,1479425663121371469.jpg,"(-0.248, -0.0977]",1
2035,1.48e+18,0.444422603,1,,,1479425542950417438.jpg,"(0.24, 0.95]",9
1872,1.48e+18,-0.713067334,0,,,1479425534798959181.jpg,"(-0.879, -0.248]",0
46,1.48e+18,-0.038199009,0,,,1479425443483016593.jpg,"(-0.0419, -0.0105]",3
1900,1.48e+18,-0.12042772,0,,,1479425536199140153.jpg,"(-0.248, -0.0977]",1
2166,1.48e+18,0.0,1,,,1479425549501504601.jpg,"(-0.0105, 0.00366]",4
2569,1.48e+18,0.012217305,0,,,1479425569655056307.jpg,"(0.00366, 0.0197]",5
538,1.48e+18,0.154411497,0,,,1479425468087278138.jpg,"(0.104, 0.24]",8
4463,1.48e+18,-0.018865903,0,,,1479425664371578999.jpg,"(-0.0419, -0.0105]",3
2711,1.48e+18,0.095268303,1,,,1479425576756218519.jpg,"(0.0492, 0.104]",7
2183,1.48e+18,0.002661359,0,,,1479425550351679553.jpg,"(-0.0105, 0.00366]",4
3502,1.48e+18,0.141371667,1,,,1479425616313236327.jpg,"(0.104, 0.24]",8
1976,1.48e+18,-0.238330228,1,,,1479425539999990608.jpg,"(-0.248, -0.0977]",1
1016,1.48e+18,0.064577185,1,,,1479425491991548595.jpg,"(0.0492, 0.104]",7
4063,1.48e+18,-0.350811183,1,,,1479425644368105972.jpg,"(-0.879, -0.248]",0
1636,1.48e+18,-0.033017614,0,,,1479425522996817154.jpg,"(-0.0419, -0.0105]",3
4689,1.48e+18,0.078455845,1,,,1479425675673561586.jpg,"(0.0492, 0.104]",7
1532,1.48e+18,0.0,1,,,1479425517795929864.jpg,"(-0.0105, 0.00366]",4
784,1.48e+18,-0.048318741,0,,,1479425480389389047.jpg,"(-0.0977, -0.0419]",2
5342,1.48e+18,0.033161256,1,,,1479425708329269516.jpg,"(0.0197, 0.0492]",6
2078,1.48e+18,-0.027925268,1,,,1479425545100782497.jpg,"(-0.0419, -0.0105]",3
2250,1.48e+18,0.116937056,1,,,1479425553702246380.jpg,"(0.104, 0.24]",8
5403,1.48e+18,-0.040142573,0,,,1479425711379740357.jpg,"(-0.0419, -0.0105]",3
5409,1.48e+18,-0.041887902,0,,,1479425711679881125.jpg,"(-0.0977, -0.0419]",2
4275,1.48e+18,0.539193049,0,,,1479425654969902639.jpg,"(0.24, 0.95]",9
159,1.48e+18,-0.022689281,1,,,1479425449134003281.jpg,"(-0.0419, -0.0105]",3
4220,1.48e+18,0.661356496,1,,,1479425652219428572.jpg,"(0.24, 0.95]",9
4286,1.48e+18,0.298209591,0,,,1479425655519955258.jpg,"(0.24, 0.95]",9
3257,1.48e+18,0.344192895,1,,,1479425604061020142.jpg,"(0.24, 0.95]",9
1392,1.48e+18,-0.146463926,0,,,1479425510794750012.jpg,"(-0.248, -0.0977]",1
5425,1.48e+18,-0.054105207,1,,,1479425712480027275.jpg,"(-0.0977, -0.0419]",2
4172,1.48e+18,-0.169296935,0,,,1479425649819173093.jpg,"(-0.248, -0.0977]",1
2013,1.48e+18,0.454088683,0,,,1479425541850214201.jpg,"(0.24, 0.95]",9
3126,1.48e+18,-0.174261426,0,,,1479425597509891812.jpg,"(-0.248, -0.0977]",1
1941,1.48e+18,-0.310668617,1,,,1479425538249580894.jpg,"(-0.879, -0.248]",0
916,1.48e+18,0.161326518,0,,,1479425486990535773.jpg,"(0.104, 0.24]",8
1671,1.48e+18,0.025366408,1,,,1479425524747213253.jpg,"(0.0197, 0.0492]",6
4811,1.48e+18,-0.012217305,0,,,1479425681774618159.jpg,"(-0.0419, -0.0105]",3
2751,1.48e+18,0.129154369,0,,,1479425578756586566.jpg,"(0.104, 0.24]",8
2502,1.48e+18,0.022689281,0,,,1479425566304895156.jpg,"(0.0197, 0.0492]",6
5209,1.48e+18,0.019198623,0,,,1479425701678089044.jpg,"(0.00366, 0.0197]",5
1930,1.48e+18,-0.157014843,1,,,1479425537699393523.jpg,"(-0.248, -0.0977]",1
1919,1.48e+18,-0.104498607,0,,,1479425537149444934.jpg,"(-0.248, -0.0977]",1
3118,1.48e+18,-0.097738437,0,,,1479425597109884518.jpg,"(-0.248, -0.0977]",1
4300,1.48e+18,0.104499748,1,,,1479425656220156773.jpg,"(0.104, 0.24]",8
3663,1.48e+18,0.171475649,1,,,1479425624364520419.jpg,"(0.104, 0.24]",8
4618,1.48e+18,0.006981317,0,,,1479425672122971530.jpg,"(0.00366, 0.0197]",5
3922,1.48e+18,-0.068852417,0,,,1479425637316834719.jpg,"(-0.0977, -0.0419]",2
85,1.48e+18,-0.095993109,0,,,1479425445433499090.jpg,"(-0.0977, -0.0419]",2
1456,1.48e+18,0.04363323,1,,,1479425513995328583.jpg,"(0.0197, 0.0492]",6
4272,1.48e+18,0.613011254,1,,,1479425654819937854.jpg,"(0.24, 0.95]",9
5185,1.48e+18,0.006981317,0,,,1479425700477891334.jpg,"(0.00366, 0.0197]",5
1141,1.48e+18,0.174433512,1,,,1479425498242602520.jpg,"(0.104, 0.24]",8
4243,1.48e+18,0.905367938,0,,,1479425653369684377.jpg,"(0.24, 0.95]",9
5515,1.48e+18,-0.144862324,1,,,1479425716980747514.jpg,"(-0.248, -0.0977]",1
5177,1.48e+18,0.006981317,0,,,1479425700077858145.jpg,"(0.00366, 0.0197]",5
2562,1.48e+18,0.0,0,,,1479425569304984206.jpg,"(-0.0105, 0.00366]",4
198,1.48e+18,0.001745329,0,,,1479425451084317905.jpg,"(-0.0105, 0.00366]",4
2501,1.48e+18,0.022689281,1,,,1479425566255010712.jpg,"(0.0197, 0.0492]",6
4368,1.48e+18,-0.402756837,1,,,1479425659620716638.jpg,"(-0.879, -0.248]",0
2076,1.48e+18,-0.014248287,0,,,1479425545000710017.jpg,"(-0.0419, -0.0105]",3
4665,1.48e+18,0.003241574,0,,,1479425674473428953.jpg,"(-0.0105, 0.00366]",4
5216,1.48e+18,0.019198623,1,,,1479425702028156043.jpg,"(0.00366, 0.0197]",5
2489,1.48e+18,0.005235988,1,,,1479425565654348109.jpg,"(0.00366, 0.0197]",5
984,1.48e+18,0.175623008,0,,,1479425490391203570.jpg,"(0.104, 0.24]",8
2054,1.48e+18,0.105465089,1,,,1479425543900672397.jpg,"(0.104, 0.24]",8
2131,1.48e+18,0.001745329,0,,,1479425547751217977.jpg,"(-0.0105, 0.00366]",4
4810,1.48e+18,-0.008884592,0,,,1479425681724673206.jpg,"(-0.0105, 0.00366]",4
295,1.48e+18,-0.04712389,0,,,1479425455935224714.jpg,"(-0.0977, -0.0419]",2
5297,1.48e+18,0.008726646,1,,,1479425706078866287.jpg,"(0.00366, 0.0197]",5
1935,1.48e+18,-0.24840408,0,,,1479425537949460826.jpg,"(-0.879, -0.248]",0
1657,1.48e+18,0.033161256,0,,,1479425524047072149.jpg,"(0.0197, 0.0492]",6
375,1.48e+18,0.214044541,1,,,1479425459935836098.jpg,"(0.104, 0.24]",8
4826,1.48e+18,0.003438502,1,,,1479425682524735534.jpg,"(-0.0105, 0.00366]",4
3062,1.48e+18,0.298633974,1,,,1479425594309282554.jpg,"(0.24, 0.95]",9
2111,1.48e+18,0.004524228,1,,,1479425546751147781.jpg,"(0.00366, 0.0197]",5
2510,1.48e+18,0.022689281,1,,,1479425566704523592.jpg,"(0.0197, 0.0492]",6
4056,1.48e+18,-0.462512255,0,,,1479425644018075287.jpg,"(-0.879, -0.248]",0
1223,1.48e+18,0.068412528,1,,,1479425502343271627.jpg,"(0.0492, 0.104]",7
2761,1.48e+18,0.251327425,0,,,1479425579256646866.jpg,"(0.24, 0.95]",9
2838,1.48e+18,0.122173049,0,,,1479425583107392144.jpg,"(0.104, 0.24]",8
1539,1.48e+18,0.001745329,0,,,1479425518146081577.jpg,"(-0.0105, 0.00366]",4
5318,1.48e+18,0.050614547,0,,,1479425707129098414.jpg,"(0.0492, 0.104]",7
1110,1.48e+18,-0.345575184,0,,,1479425496692291949.jpg,"(-0.879, -0.248]",0
2461,1.48e+18,-0.000923964,0,,,1479425564254066511.jpg,"(-0.0105, 0.00366]",4
1274,1.48e+18,-0.285167399,0,,,1479425504893659745.jpg,"(-0.879, -0.248]",0
2202,1.48e+18,0.207622239,1,,,1479425551301888525.jpg,"(0.104, 0.24]",8
4713,1.48e+18,0.092502452,0,,,1479425676873851653.jpg,"(0.0492, 0.104]",7
490,1.48e+18,0.01542612,1,,,1479425465686863460.jpg,"(0.00366, 0.0197]",5
4761,1.48e+18,0.005235988,1,,,1479425679274161428.jpg,"(0.00366, 0.0197]",5
